animal_id,period_in_animal,day_in_period,time_offset_s,hr_mean,hr_sd,rmssd,pnn50,gyro_mean,angle_sd,dz_sd,active_fraction,frac_rest,weight_kg,hour_of_day,is_fasting_day,hp_kcal_5min
S01,2,4,270179.0,83.44171609862666,44.82044090909848,471.9119919473467,0.9161676646706588,0.5755939337112734,0.0418548729034456,0.0314237557542119,0.0079259259259259,0.6746296296296297,238.0,15.283333333333331,1,12.8044739096263
S01,2,4,270480.0,95.27193312130042,41.05180287048788,430.2789529246984,0.8866498740554156,0.6731098416919477,0.0442870560995345,0.0387166768316573,0.0061851851851851,0.5089166666666667,238.0,15.366666666666667,1,12.7881094633828
S01,2,4,270780.0,87.7608134524288,42.08547070152653,456.20443438776016,0.904494382022472,0.7170999472150783,0.0543897668891179,0.0394819357414272,0.0076666666666666,0.5753425925925927,238.0,15.45,1,14.3969035767331
S01,2,4,271080.0,92.08553219987884,33.23248567569453,356.50547813546154,0.8143564356435643,7.505973221240911,0.3940401722610338,0.4245460881968951,0.3868215488215488,0.0703535353535353,238.0,15.533333333333331,1,27.0644962177674
S01,2,4,271380.0,95.5126297295916,35.73750471732817,349.527519020416,0.8361858190709046,3.3139103894077664,0.1930771033072074,0.1813728701539865,0.1256085858585858,0.2434444444444444,238.0,15.616666666666667,1,24.4724085347354
S01,2,4,271681.0,112.06039011065478,38.49181591918611,344.5522173091836,0.8621399176954733,0.7318426249991308,0.0453648678195246,0.0427939766545716,0.0172222222222222,0.5603383838383839,238.0,15.7,1,15.4464574694576
S01,2,4,271981.0,110.36756838412106,37.30851183044804,331.9861793581524,0.8669438669438669,0.6270287455182179,0.0379799204025144,0.0351043040668427,0.017043771043771,0.6056372053872056,238.0,15.783333333333331,1,12.9971915855662
S01,2,4,272281.0,103.35123089654678,38.00035465399238,365.830912006866,0.8876404494382022,1.0240067933520756,0.0600535266074175,0.0466848680987498,0.027037037037037,0.5074280904280905,238.0,15.866666666666667,1,14.9706390523506
S01,2,4,272581.0,90.49209204289868,36.90800309558387,372.31033024231465,0.8791773778920309,4.744626237599338,0.2588910619200836,0.2826936659449653,0.2091111111111111,0.1511481481481481,238.0,15.95,1,19.9281386901696
S01,2,4,272882.0,92.30897527627066,29.738514301785862,322.66048638419335,0.8038277511961722,7.750640635392707,0.4169169990625642,0.4667937030155938,0.3796691919191919,0.0739494949494949,238.0,16.033333333333335,1,32.9304154301235
S01,2,4,273182.0,112.29642364854644,36.7227281824774,323.60335573946355,0.8397565922920892,0.5682316540360876,0.037196396234793,0.0315299952693129,0.0045185185185185,0.5720144300144299,238.0,16.116666666666667,1,15.6852666672473
S01,2,4,273481.0,105.31049278174534,37.59984123464502,348.9272815459083,0.8486842105263158,1.3356896915063778,0.086985571898409,0.0690733245102308,0.0429696969696969,0.4234823232323232,238.0,16.2,1,16.2243553400572
S01,2,4,273782.0,109.36828692561,38.4157420030411,343.62072664714594,0.8340336134453782,0.6841691722875478,0.0408351030298164,0.041821184005073,0.0189351851851851,0.6137710437710436,238.0,16.283333333333335,1,16.997422861312
S01,2,4,274082.0,105.4824927799454,36.96511828259056,348.4847030147724,0.8801742919389978,0.4660853910316221,0.029030151609447,0.0316308356795327,0.006,0.6593863636363636,238.0,16.366666666666667,1,11.3047071848654
S01,2,4,274382.0,110.3465657272025,36.75233122297608,346.7088294554384,0.8923395445134575,0.394409401385228,0.0253385575193885,0.0245136981897,0.0016666666666666,0.6641271043771043,238.0,16.45,1,12.2456860215406
S01,2,4,274682.0,103.04227425601478,38.85856468132928,351.0030918019747,0.8727272727272727,1.756284145081693,0.1120159896457604,0.094866202793225,0.0599629629629629,0.6261111111111111,238.0,16.533333333333335,1,18.2370028715619
S01,2,4,274983.0,89.0250375632092,35.98016021801047,377.4407463050053,0.8720626631853786,5.120041748510548,0.3106493658022559,0.2981221346864852,0.2287037037037037,0.3193476430976431,238.0,16.616666666666667,1,22.3663691574949
S01,2,4,275283.0,88.1271898201466,35.84632471803729,312.8988050446844,0.8123324396782842,3.9469667005874687,0.2138690050733374,0.2238344100136816,0.1810555555555555,0.3162794612794612,238.0,16.7,1,28.7041985334985
S01,2,4,275583.0,104.85626827803743,38.56295549896463,361.0540309220119,0.8719646799116998,1.285410875829434,0.0837929690334736,0.0726201038557061,0.0357777777777777,0.5628643578643578,238.0,16.783333333333335,1,18.673775609745
S01,2,4,275883.0,106.29717434673492,38.12264315871421,342.1755410271064,0.8377192982456141,1.1071514958727413,0.0710352192181575,0.0541458971819622,0.0274814814814814,0.4301144781144781,238.0,16.866666666666667,1,19.2549231435804
S01,2,4,276183.0,92.4817219870378,34.71906864393037,352.57875361399755,0.875,7.79844054919428,0.4516354560505792,0.4383064267538968,0.3647777777777777,0.109074074074074,238.0,16.95,1,26.8571359474274
S01,2,4,276484.0,98.53679395071468,37.95892272769586,322.88820364961424,0.822429906542056,0.8413549760788724,0.0602291755598523,0.0443848327848868,0.0152592592592592,0.4919065656565656,238.0,17.033333333333335,1,20.7717072764899
S01,3,1,0.0,102.36146851295275,40.641827225865725,353.79103483592576,0.805045871559633,1.2764559450294433,0.0818613471689442,0.0764570005382831,0.0349090909090909,0.3226691919191919,247.9,18.48333333333333,0,15.28501129752287
S01,3,1,301.0,96.54147248385269,37.94157994146365,369.2054216469389,0.8216867469879519,3.404641900173411,0.175218590698144,0.2101300932226008,0.1549999999999999,0.2612962962962963,247.9,18.566666666666663,0,20.40674000265842
S01,3,1,601.0,91.09417059129304,25.33698658586675,255.3038096293661,0.7535211267605634,1.948146405355714,0.100079695071382,0.118740472211312,0.076087542087542,0.3519705387205387,247.9,18.65,0,29.80296193002393
S01,3,1,901.0,97.46108701917572,33.895265145708336,285.4358494404406,0.7471526195899773,0.6191045482722598,0.0345989506625767,0.0460426425499086,0.0066296296296296,0.5310782828282828,247.9,18.73333333333333,0,20.89448465805397
S01,3,1,1201.0,95.08154867113652,31.98868789289204,208.7578029116461,0.7211981566820277,0.5503112313389712,0.0301097813211561,0.0390037289075826,0.0073030303030303,0.6005252525252526,247.9,18.816666666666663,0,18.77697133519085
S01,3,1,1501.0,90.53337881568584,28.831436641562405,248.2011358309047,0.7942583732057417,0.8746820441118622,0.0494913668353701,0.0588213033160509,0.0156666666666666,0.4381534391534391,247.9,18.9,0,21.97143222585198
S01,3,1,1801.0,96.62382577976132,33.291982412811684,275.45657099768096,0.7679814385150812,1.0950883988714333,0.072102015674176,0.0796003050567182,0.0255925925925925,0.4095900673400674,247.9,18.98333333333333,0,24.88174736572572
S01,3,1,2101.0,122.50641131066044,36.62978634876944,234.88141215893987,0.8333333333333334,0.6529866606502385,0.0342731345352784,0.046070922885124,0.0047037037037037,0.3176725589225589,247.9,19.066666666666663,0,20.55202480133529
S01,3,1,2402.0,129.07437961761897,36.602181411265,214.9822291342645,0.7874149659863946,0.4860942644701395,0.0273456270552905,0.0348193648930702,0.002074074074074,0.4084941077441077,247.9,19.15,0,21.55233503873078
S01,3,1,2702.0,117.82658094246877,37.76278162128592,263.040874962696,0.8288973384030418,0.6344564792405192,0.03381319166186,0.0429695568240891,0.001,0.3429259259259259,247.9,19.23333333333333,0,22.58658154625652
S01,3,1,3002.0,129.66549602480217,36.45295904267022,230.8208538097901,0.797962648556876,0.6992994224824334,0.0365725278199039,0.0469388505018623,0.0059259259259259,0.3579292929292929,247.9,19.316666666666663,0,21.3649284387345
S01,3,1,3302.0,126.18395599672004,34.8209331275333,219.7442621046177,0.7660311958405546,0.5968381677427944,0.0304366903071659,0.0354225555324964,0.0028518518518518,0.3741136363636363,247.9,19.4,0,20.98442484257867
S01,3,1,3603.0,135.89870141872473,32.305150651437074,184.0950455117968,0.7377567140600316,0.5252560492134617,0.025715055952661,0.0311763649733909,0.0034166666666666,0.4235378787878788,247.9,19.48333333333333,0,21.6618429438175
S01,3,1,3902.0,116.02474327213012,35.71989433337304,277.4804518369384,0.8291746641074856,1.6280770092916974,0.0905737828996122,0.0888620252606426,0.0364132996632996,0.280297138047138,247.9,19.566666666666663,0,23.97767663268079
S01,3,1,4202.0,96.23653281123762,34.51553451242756,302.2562205213035,0.7925407925407926,1.7467937433458132,0.094941000162647,0.1046152660851038,0.0313703703703703,0.2784343434343434,247.9,19.65,0,24.4838476745302
S01,3,1,4503.0,94.93710917873076,34.94776252354204,317.0796844892297,0.7655502392344498,3.938956895401738,0.1960013451365915,0.2448828135931352,0.1843128908128908,0.1693097643097643,247.9,19.73333333333333,0,33.73542451823567
S01,3,1,4804.0,101.94039413475042,41.19286429913858,332.11133385266226,0.8555045871559633,0.7465640614512248,0.0466004196553715,0.0480789632985635,0.0122592592592592,0.3841590909090909,247.9,19.816666666666663,0,20.14965385796646
S01,3,1,5103.0,103.98807399512523,41.97296107663076,330.8721814348062,0.8612975391498882,0.6168263629947951,0.0342050698209705,0.0360955742434207,0.0048148148148148,0.4285252525252525,247.9,19.9,0,20.58865557937861
S01,3,1,5404.0,114.80334532550958,40.858051076275096,293.87094061937967,0.8003992015968064,0.5377779820614785,0.0300167836711873,0.0378905178720625,0.0,0.418973544973545,247.9,19.98333333333333,0,20.02117155636025
S01,3,1,5704.0,105.4837783982882,39.62011309408071,331.45312318112315,0.8599562363238512,0.663736882229203,0.041691233363693,0.0430336684688558,0.0043333333333333,0.4485050505050505,247.9,20.066666666666663,0,20.99131957326315
S01,3,1,6004.0,126.57321411688362,34.68317243771788,243.78135002590048,0.7972270363951474,0.4324807396371292,0.0209252737627688,0.0246402146381524,0.0,0.4173468013468013,247.9,20.15,0,17.77243919742304
S01,3,1,6304.0,121.28937407609732,33.58801160677324,267.48890778773176,0.8021778584392014,0.464028787417388,0.0226148230228304,0.0254021887248995,0.0006666666666666,0.4260563973063973,247.9,20.23333333333333,0,20.98626839443329
S01,3,1,6604.0,119.57672321606567,34.569692594990435,281.64659298404024,0.7977736549165121,0.4401765892708931,0.0226921919666237,0.0254408346316578,0.0,0.4539419191919192,247.9,20.316666666666663,0,19.18323744137016
S01,3,1,7204.0,104.70823861302348,42.16226176224931,374.33335338900736,0.90990990990991,0.4096395988255707,0.0219512617566182,0.0230358884991536,0.001,0.6560033670033669,247.9,20.48333333333333,0,20.41264146464293
S01,3,1,7504.0,92.74311114816184,39.93075291888755,354.50804259044185,0.8165829145728644,1.2843463981058163,0.0697324346685772,0.06667509287187,0.0299158249158249,0.403202861952862,247.9,20.566666666666663,0,18.50945915480349
S01,3,1,7804.0,88.55040449954633,35.13197914477106,346.0223905535564,0.8350785340314136,5.05274194120924,0.2785624189969273,0.3125343241217119,0.2381885521885522,0.221516835016835,247.9,20.65,0,23.16594391385429
S01,3,1,8105.0,95.8920810037222,32.06919472709156,288.91038745875306,0.7672811059907834,1.0720153618095416,0.0625619349513748,0.0654368007049997,0.0112659932659932,0.309247594997595,247.9,20.73333333333333,0,31.9590861656164
S01,3,1,8405.0,104.7337509554019,35.37623534195703,278.6284548387412,0.815845824411135,0.755283961674098,0.0434064475123033,0.0411769574832372,0.0128282828282828,0.4422765752765752,247.9,20.816666666666663,0,17.64843245013656
S01,3,1,8706.0,102.5619658907598,36.84133390218816,258.7043323319672,0.7991169977924945,0.4989015306168452,0.0245560337977272,0.0289077089465791,0.0024444444444444,0.5264941077441077,247.9,20.9,0,20.96592228576648
S01,3,1,9005.0,95.26996306847693,33.99122305694943,308.8636267881323,0.7872340425531915,1.9349816463805416,0.1029154401304111,0.1064100411155897,0.0464814814814814,0.2154629629629629,247.9,20.98333333333333,0,23.07693895463417
S01,3,1,9306.0,91.6305584966629,30.194454872189592,256.02200112537395,0.7975903614457831,1.1944255368771863,0.0684708751885792,0.0673109898773503,0.0344074074074074,0.4072592592592592,247.9,21.066666666666663,0,22.24138464708683
S01,3,1,9606.0,99.1385470951002,36.84946132378109,314.79392718072205,0.8179723502304147,1.4628744416658388,0.0929921892243322,0.0949456555502984,0.0414949494949494,0.3552912457912457,247.9,21.15,0,20.87965033535458
S01,3,1,9906.0,125.56690295619376,32.24927585587849,239.3506877702905,0.6892361111111112,0.8266025134022038,0.041228908704047,0.0483721532437039,0.0166666666666666,0.4000252525252525,247.9,21.23333333333333,0,17.86873487297214
S01,3,1,10206.0,135.75853275362533,29.2978767032801,166.69963054296548,0.6682316118935837,0.480905784520448,0.0254655169192487,0.0323046854454047,0.0,0.4339343434343434,247.9,21.316666666666663,0,18.64135681287166
S01,3,1,10507.0,134.44418891610636,28.656872710963547,205.16947311530703,0.6888888888888889,0.5820932631059005,0.032734984128812,0.0417879786827775,0.001,0.4323156565656565,247.9,21.4,0,20.02339439358039
S01,3,1,10807.0,135.32096898601216,28.00734444762329,193.91511195273583,0.6499215070643642,0.4165816633358909,0.020215202206008,0.0282741576669634,0.0,0.4669444444444444,247.9,21.48333333333333,0,16.77116545352065
S01,3,1,11107.0,128.30354787053034,31.12922099975423,210.064363885905,0.7008403361344537,0.5006825029007022,0.0264310986843961,0.0326036610474173,0.0014814814814814,0.4311851851851851,247.9,21.566666666666663,0,17.83763001345188
S01,3,1,11408.0,127.52789872682634,34.29220012418253,240.29982351501457,0.7115716753022453,2.402193830959239,0.1519565110289177,0.1470148547602271,0.0749730639730639,0.2821481481481481,247.9,21.65,0,24.56064459058851
S01,3,1,11708.0,91.91588855517638,30.87477804892152,315.17950252495984,0.8341584158415841,14.78297067866687,0.7428590031532213,0.7863979315988741,0.6644099326599328,0.0048888888888888,247.9,21.73333333333333,0,43.77069315056618
S01,3,1,12008.0,87.15486823242003,30.517120152315968,386.16190713031045,0.8359788359788359,17.28510483808799,0.9151860153867718,0.9170791163679026,0.8496978114478114,0.0,247.9,21.816666666666663,0,50.21262933795717
S01,3,1,12307.0,95.31614707881036,30.207203377416068,290.6681402251294,0.7373271889400922,2.684759561504221,0.1558605342462101,0.1911614953585994,0.1066296296296296,0.1897777777777777,247.9,21.9,0,39.41509461563845
S01,3,1,12608.0,110.01393493071296,35.82857646226897,267.2825421105411,0.823170731707317,0.5219934981722493,0.0267571578765254,0.0252979294451759,0.0029629629629629,0.38903367003367,247.9,21.98333333333333,0,20.34305719834793
S01,3,1,12908.0,86.8221624703745,31.30260390892569,382.0769535438108,0.7879581151832461,10.43363412679166,0.5247541454927358,0.6169906484240296,0.5565092592592593,0.0438148148148148,247.9,22.066666666666663,0,33.30039419635084
S01,3,1,13208.0,111.0239561346813,35.04613587013136,251.87538837211872,0.7867203219315896,0.850930523628877,0.0521266549524497,0.055241938040289,0.0149629629629629,0.3353918951418951,247.9,22.15,0,27.71881185249072
S01,3,1,13508.0,117.82184558165038,39.16822030220891,292.22537953951485,0.8227360308285164,0.4099604365696788,0.0184530097735779,0.024141791532015,0.0,0.481962962962963,247.9,22.23333333333333,0,22.00736266379193
S01,3,1,13808.0,119.25802252979292,38.7403974923155,289.50780714599387,0.8292220113851992,0.5874812977745156,0.0349664749814845,0.0331557893940341,0.004074074074074,0.4986666666666666,247.9,22.316666666666663,0,17.74154718526385
S01,3,1,14109.0,115.22391633619128,35.377529144470586,275.0939691459359,0.8081395348837209,0.8011721724238389,0.049309178334728,0.0469073915065929,0.0105185185185185,0.3878333333333334,247.9,22.4,0,21.7933503728997
S01,3,1,14409.0,126.80309338647992,33.485256393965535,254.426511983323,0.7844827586206896,0.3712544419282845,0.0161073532773515,0.0192478892189085,0.0,0.4841380471380471,247.9,22.48333333333333,0,18.33413910016856
S01,3,1,14710.0,128.1531345343299,30.23509128162405,209.61657630159567,0.6996644295302014,0.4351155909764981,0.0215077208913816,0.0258277694560743,0.0003703703703703,0.4904579124579124,247.9,22.566666666666663,0,16.4617456728467
S01,3,1,15010.0,126.0049800703486,33.31278505313011,231.5941663462516,0.7694974003466204,0.5588805969601286,0.0312467694315187,0.0451866655335845,0.0,0.3987255244755245,247.9,22.65,0,18.0460156355031
S01,3,1,15310.0,124.02282089765076,35.30653269261068,237.38238222343065,0.7854609929078015,0.6127503252435731,0.0349607758576368,0.0435203926602753,0.0048215488215488,0.4716420153920154,247.9,22.73333333333333,0,18.47242195119985
S01,3,1,15610.0,122.58177757452565,35.69175033913628,254.5334099508225,0.7848101265822784,0.4403012412127144,0.0197066975550337,0.02322947488095,0.0,0.4336203703703704,247.9,22.816666666666663,0,17.65450442377315
S01,3,1,15911.0,126.84961565463404,33.749716771623085,244.5203439763396,0.7564766839378239,0.4905794290507971,0.0233499150913488,0.0276674309279901,0.0057777777777777,0.4617037037037037,247.9,22.9,0,19.35487297130775
S01,3,1,16211.0,122.4261853911542,33.80235733892885,242.3823904789408,0.7732142857142857,0.9329735837814096,0.0518638790326988,0.0519855117417869,0.0108518518518518,0.2037407407407407,247.9,22.98333333333333,0,20.1556363235119
S01,3,1,16511.0,125.66396311218826,31.184168801125136,227.81797418326585,0.7478411053540587,2.0455082948735264,0.1060177571173547,0.1290820422348981,0.0717407407407407,0.2762222222222222,247.9,23.066666666666663,0,19.54257260007864
S01,3,1,16811.0,92.10387660071552,32.039289322880215,339.6968217294199,0.8143564356435643,11.93544037929344,0.5542113144716138,0.7052251928124921,0.6672946127946129,0.0299629629629629,247.9,23.15,0,49.12504458087335
S01,3,1,17111.0,111.397434877189,40.92409275024787,307.70859313334137,0.8162839248434238,0.9510694317920088,0.048630110885223,0.0615642664470609,0.008037037037037,0.2446835016835016,247.9,23.23333333333333,0,23.0981488556317
S01,3,1,17411.0,125.69874923934508,37.6750148787091,271.34905943588154,0.8351063829787234,0.5240590425849205,0.0282946905362402,0.0340713769926734,0.0046296296296296,0.4414511784511784,247.9,23.316666666666663,0,20.22153462081014
S01,3,1,17711.0,135.74652336616077,32.1848754483624,200.03860958545263,0.7242472266244057,0.4871069886682943,0.0254713567344244,0.0290349709031735,0.0017407407407407,0.4668981481481482,247.9,23.4,0,18.20731930963383
S01,3,1,18011.0,131.58230397721726,34.28093741198646,212.8522993272651,0.7259136212624585,0.5876168312072673,0.0349370886586327,0.0396695855843415,0.0016666666666666,0.4378695286195286,247.9,23.48333333333333,0,19.40710917388862
S01,3,1,18312.0,115.41992934081306,38.18651932838497,263.25982665064,0.806640625,0.6017117244866432,0.0367681156899298,0.0464344792254569,0.0014074074074074,0.3766297498797499,247.9,23.566666666666663,0,17.48835103270574
S01,3,1,18612.0,112.98704881716355,34.463506388151394,245.5951833461728,0.7869822485207101,0.6213188225836126,0.0360107220984141,0.0418003989550688,0.0013703703703703,0.3691212121212121,247.9,23.65,0,19.57377600930689
S01,3,1,18912.0,131.0481436755916,34.71137243689275,219.5282986611145,0.7090301003344481,0.7061122821261061,0.0420034523840356,0.0443016192043679,0.0108787878787878,0.4291489898989899,247.9,23.73333333333333,0,23.01053906497927
S01,3,1,19212.0,110.14285303745304,38.05464498119442,245.4566964185345,0.6415478615071283,0.4334362091589291,0.0208846724370771,0.021517487844053,0.0,0.3863114478114478,247.9,23.816666666666663,0,17.42028241697505
S01,3,1,19512.0,110.0197554160914,38.20043658102108,254.0446168430632,0.7285714285714285,0.4803048990608188,0.0202266214298237,0.0204464579277863,0.0,0.3181548821548821,247.9,23.9,0,19.92579472660552
S01,3,1,19812.0,141.86210290994262,28.67224669213984,161.1985059897682,0.6502976190476191,0.4535420093256448,0.0187550572225001,0.0188608444602415,0.0,0.3423139730639731,247.9,23.98333333333333,0,18.92237813642424
S01,3,1,20113.0,136.53149586092624,30.112580947311173,181.2402327796507,0.6389324960753532,0.5185843643032223,0.0229738603444273,0.0238130727991561,0.0006666666666666,0.3144074074074074,247.9,0.0666666666666666,0,20.14440971149845
S01,3,1,20413.0,104.72637806926114,36.70209494823631,250.71752160753672,0.6965811965811965,0.6553458692389124,0.0344346840153481,0.0385325449381527,0.0,0.2601851851851852,247.9,0.15,0,20.5544908377155
S01,3,1,20713.0,106.24465397854895,37.15838424438159,259.1935084862999,0.6913319238900634,0.5858443806496508,0.0312763989429904,0.0353270457418394,0.0017037037037037,0.3037870370370371,247.9,0.2333333333333333,0,18.2147896648743
S01,3,1,21013.0,117.93586635625266,39.65618643832779,261.31951907690257,0.6945525291828794,0.8901730756208569,0.0517768216461565,0.0539882760538118,0.0122222222222222,0.2047289562289562,247.9,0.3166666666666666,0,23.22656202829961
S01,3,1,21313.0,132.7442861112763,33.47550880032943,212.211503080002,0.6578947368421053,0.7149595689915137,0.0328964922519757,0.0315965934144308,0.0056296296296296,0.211594276094276,247.9,0.4,0,21.73917665254743
S01,3,1,21614.0,140.64066951217697,28.22092523667484,180.53696592821595,0.5885022692889561,0.6230112131650128,0.0295082309677714,0.0292451144324065,0.0047407407407407,0.2581750841750841,247.9,0.4833333333333333,0,20.94790427219168
S01,3,1,21913.0,99.51456630539484,36.07180804674712,259.7676986668926,0.6286353467561522,1.0494489953984167,0.0593868399473157,0.0666588436159868,0.0201111111111111,0.2224671717171717,247.9,0.5666666666666667,0,21.41555199991233
S01,3,1,22214.0,118.3479143864042,38.24463184577191,250.740642029204,0.8015122873345936,0.5723424179450518,0.0306182177215773,0.0249110551506344,0.001,0.2684629629629629,247.9,0.65,0,21.20727134770665
S01,3,1,22514.0,136.6144940423947,35.624076646432684,223.23395224718269,0.7692307692307693,0.6577151045452676,0.0344371120566871,0.0305530905541013,0.0047037037037037,0.291,247.9,0.7333333333333333,0,21.6590101752222
S01,3,1,22814.0,113.3194611465294,39.39012646294481,241.9441712461782,0.73,0.5761265053008283,0.0337893329930156,0.0305985467237458,0.0022222222222222,0.3547609427609427,247.9,0.8166666666666667,0,20.55408391752534
S01,3,1,23114.0,111.20351445490688,35.16495711668654,248.092380707428,0.7757936507936508,1.0220934814301657,0.0573544077527218,0.0585001646607127,0.0122962962962962,0.1601616161616161,247.9,0.9,0,22.57708761836901
S01,3,1,23414.0,116.32177591284736,38.75009777846828,258.2517367561586,0.766859344894027,0.6905686363584338,0.0379612418886858,0.0349418475811037,0.009037037037037,0.3006868686868686,247.9,0.9833333333333332,0,22.59829796859147
S01,3,1,23715.0,112.36567106541052,36.33460775980908,255.160288303789,0.7648221343873518,0.7116692212789171,0.0384345979028163,0.0363466284630228,0.0066666666666666,0.2749781144781145,247.9,1.0666666666666669,0,22.21714354851099
S01,3,1,24015.0,113.33727625029628,39.74619158090736,283.7152080469223,0.7469879518072289,0.7235035304403111,0.0397881480744467,0.0392305941165061,0.0061851851851851,0.263797138047138,247.9,1.15,0,23.07937979272427
S01,3,1,24316.0,110.7914043132032,38.15785803463755,279.7730571174497,0.7626774847870182,0.6586339804988213,0.0365901090708517,0.0332355055271777,0.0061851851851851,0.2720934343434343,247.9,1.2333333333333334,0,20.41574708564263
S01,3,1,24615.0,96.13879907710718,32.13698121466863,266.8499702190775,0.6810933940774487,0.9930714851849548,0.0588540472520247,0.0602447735116071,0.0169999999999999,0.2863973063973064,247.9,1.3166666666666669,0,21.76005951591613
S01,3,1,24916.0,112.12071933692442,36.14318562532392,275.4388897741203,0.778,0.7959648820438965,0.045726747663969,0.0413105302057072,0.0067777777777777,0.1927407407407407,247.9,1.4,0,21.51808163523892
S01,3,1,25216.0,120.69070679875644,34.43920006867524,217.25039817511583,0.7210144927536232,1.0707244100487476,0.0668243643414076,0.0548160349016715,0.0148703703703703,0.1604006734006734,247.9,1.4833333333333334,0,21.52744948265672
S01,3,1,25516.0,122.43748417381909,36.343779012623926,230.3885275924333,0.7779783393501805,0.6199294970147181,0.0367873356698795,0.0348723104046634,0.0025185185185185,0.2761587301587301,247.9,1.5666666666666669,0,22.35073100371242
S01,3,1,25816.0,112.9542693441958,38.25944563782517,269.4928526219464,0.8091451292246521,1.233325317277673,0.070529776232822,0.0726451405225929,0.0218518518518518,0.2377255892255892,247.9,1.65,0,23.92742242135341
S01,3,1,26116.0,133.1788168981911,34.49470553106185,204.61561683702143,0.75,0.4989253247265764,0.0237594039556678,0.0262742138281978,0.002,0.3964469696969697,247.9,1.7333333333333334,0,18.36921462785897
S01,3,1,26417.0,130.49418273192512,36.87152732959617,209.2964525308941,0.7714285714285715,0.7094597719015976,0.03518379818552,0.0418889442501496,0.0124444444444444,0.3713854016354017,247.9,1.8166666666666669,0,22.32208943534177
S01,3,1,26717.0,123.33755417146388,37.99426452220775,256.2902438465208,0.8036363636363636,0.5972250256983486,0.0322646343955742,0.0295154207720831,0.0033333333333333,0.3701456228956229,247.9,1.9,0,20.35151179939935
S01,3,1,27017.0,131.48497912593436,31.802766792049585,226.40786336406413,0.7462932454695222,0.4858325041343982,0.0247077551492503,0.0210146650897076,0.0038888888888888,0.4209006734006734,247.9,1.9833333333333327,0,19.44306762090748
S01,3,1,27317.0,131.66982661512793,30.4731614321533,189.16144888937689,0.6677524429967426,0.6154162967957969,0.0332153705079197,0.0322313252001825,0.0092962962962962,0.376734607984608,247.9,2.066666666666667,0,20.23722882182206
S01,3,1,27618.0,129.72489471718387,32.968090713551945,210.8439450855288,0.7487437185929648,0.8919453558318292,0.0548600148339501,0.0559029883686054,0.0125555555555555,0.3416978114478115,247.9,2.15,0,22.54313132570907
S01,3,1,27917.0,128.9312554692801,34.09412169245347,246.28056713317892,0.742320819112628,0.6941423582548166,0.0369576192716185,0.048534391308546,0.0024444444444444,0.3506599326599327,247.9,2.2333333333333334,0,19.79657073547314
S01,3,1,28217.0,127.93200247157836,30.552987452763865,203.03855930747875,0.6818181818181818,0.6125225101250202,0.0369107805696264,0.0492552652403786,0.0014814814814814,0.3934494949494949,247.9,2.3166666666666664,0,17.58460132308941
S01,3,1,28518.0,129.26255983305148,33.764252141010644,223.78143320711249,0.7419898819561551,0.7331436290007458,0.0410424606241655,0.0431650078284715,0.0115185185185185,0.3645782828282828,247.9,2.4,0,22.45170781858221
S01,3,1,28818.0,135.89771696586317,26.620385523787355,173.46295540900024,0.6434108527131783,0.4612039266331963,0.0210559686263033,0.0241783069726656,0.0006666666666666,0.4171094276094276,247.9,2.4833333333333334,0,16.32461868050523
S01,3,1,29118.0,133.70098794853368,30.17179853458259,173.39880507085394,0.6448,0.6466326064642959,0.0361683469003618,0.0319173880005633,0.0113333333333333,0.4007415824915825,247.9,2.5666666666666664,0,20.68151414553875
S01,3,1,29418.0,131.88592503910812,31.22352260111608,214.2999544839039,0.6819672131147541,0.5645285298320117,0.0323667213615093,0.0325835640994805,0.002037037037037,0.4225260942760942,247.9,2.65,0,17.23072069786608
S01,3,1,29719.0,129.9126488511268,32.732449378434026,209.666401695646,0.7219430485762144,0.7661638592100648,0.043382319876567,0.051866849865987,0.0112592592592592,0.3729671717171717,247.9,2.7333333333333334,0,19.32121644714256
S01,3,1,30018.0,123.53686462298144,36.31974151919624,234.33794062725497,0.7223230490018149,0.6474175160582331,0.0368686273215655,0.0353019826037103,0.0048888888888888,0.3454629629629629,247.9,2.8166666666666664,0,21.50277233357101
S01,3,1,30319.0,133.3851931871102,21.99675047450425,156.41020136277135,0.559190031152648,0.6425839402266454,0.0368537099987151,0.0355109860811445,0.0075555555555555,0.3659436026936027,247.9,2.9,0,19.51892386926236
S01,3,1,30619.0,133.08506344381215,24.092906851879896,175.4736492249678,0.5959119496855346,0.5080572453984318,0.0272954035029141,0.0271618865696196,0.0023333333333333,0.4264983164983165,247.9,2.9833333333333334,0,18.19164065756869
S01,3,1,30919.0,131.25802728975435,27.07438794135186,183.34806704080805,0.6586151368760065,0.6648714407811781,0.0428734342838993,0.042670938997077,0.0082962962962962,0.4465782828282828,247.9,3.066666666666667,0,17.13966853483906
S01,3,1,31220.0,128.9343695310728,29.05170682604153,177.11236667450103,0.6501650165016502,0.9483298091975264,0.0605674196523264,0.0609144665388996,0.0115993265993266,0.3851784511784512,247.9,3.15,0,20.23281872479563
S01,3,1,31520.0,130.75299286116044,25.06002595569871,178.22414512882952,0.6597110754414125,0.4657159910832106,0.0258542758929159,0.0328979398512437,0.0003333333333333,0.4879006734006734,247.9,3.2333333333333334,0,17.46685401769784
